id,created_at,text
1096392704575959041,2019-02-15 12:56:05,Nada ni nadie estara por encima de la voluntad soberana del pueblo. Conferencia de prensa en vivo. https://t.co/yzMUIVXP4c
1096033566167752704,2019-02-14 13:09:00,El poder solo tiene sentido cuando se pone al servicio de los demas. Conferencia matutina en vivo. https://t.co/CRpkUsqVs6
1095841169320247297,2019-02-14 00:24:29,Firma del Acuerdo Marco con la Oficina de la ONU de Servicios para Proyectos https://t.co/7SKygO02JJ
1095735102808612864,2019-02-13 17:23:00,"Nos visito Riccardo Fraccari, presidente de la Confederacion Mundial de Beisbol y Softbol (WBSC) https://t.co/vsf8DTijhw"
1095672353562849280,2019-02-13 13:13:40,"La educacion no es un privilegio, es un derecho. Conferencia de prensa matutina. https://t.co/jiiqf0hJxC"
1095460319206330368,2019-02-12 23:11:07,"Becas 'Jovenes Escribiendo el Futuro' desde la Plaza de las Tres Culturas, Ciudad de Mexico. https://t.co/uCDDPrTlFd"
1095309192032804866,2019-02-12 13:10:35,Le hablamos todos los dias al pueblo de Mexico para que juntos saquemos adelante al pais. https://t.co/DrrUX1oCTE
1094948401832091649,2019-02-11 13:16:56,"Se pueden castigar los errores del pasado, pero lo fundamental es evitar los delitos del porvenir. https://t.co/VYYqZnRTc6"
1094718035930230784,2019-02-10 22:01:33,"Con todo respeto para los americanistas, incluidos Jesus y Cuauhtemoc, pero miren la porra del loro palencano de lo... https://t.co/yZAYWSutRB"
1094688343797817344,2019-02-10 20:03:34,"Propuesta para Central Termoelectrica Huexca desde Cuautla, Morelos. https://t.co/ezkjqhMJCT"
1094628968056074241,2019-02-10 16:07:37,"Dia de la Fuerza Aerea Mexicana desde Base Aerea Militar Santa Lucia, Estado de Mexico. https://t.co/PwUIxuiHIS"
1094360271273963520,2019-02-09 22:19:55,"Caminante no hay camino, se hace camino al andar, recordando a Machado. https://t.co/TS5T8B93k4"
1094271878066167808,2019-02-09 16:28:40,Conmemoracion del 106 Aniversario de la Marcha de la Lealtad en el Castillo de Chapultepec https://t.co/Ij7OTj4Ykl
1094030540179595264,2019-02-09 00:29:41,"Presentacion del Programa Nacional de Fertilizantes desde Ciudad Altamirano, Guerrero. https://t.co/uXIi1rRKVx"
1093993177772486656,2019-02-08 22:01:13,"Entrega de apoyos Produccion para el Bienestar desde Huetamo, Michoacan. https://t.co/218YJAKyKz"
1093861448122388480,2019-02-08 13:17:46,"El cambio tiene que significar poner por delante la honestidad, que va mas alla de la honradez. Conferencia en vivo https://t.co/HWYboad8hG"
1093856811424215040,2019-02-08 12:59:21,https://t.co/R6ix7OuV1f
1093620876866699272,2019-02-07 21:21:50,"Fuimos a Iguala, Guerrero, y pasamos a comer cecina, frijoles y queso de rancho en la Fonda 4 Vientos de Puente de... https://t.co/xP0Kos8ZxN"
1093581844161810432,2019-02-07 18:46:44,"Programa Becas para el Bienestar de las Familias desde Iguala, Guerrero. https://t.co/CuQIxpIbPE"
